artist,artist_name,title,year,wikiart_url,painting_url,image_url,width,height,styles,media,genres,tags,location,galleries,period,description
maurice-prendergast,Maurice Prendergast,Hillside Village,1913,https://www.wikiart.org/en/maurice-prendergast/hillside-village,hillside-village,https://uploads7.wikiart.org/images/maurice-prendergast/hillside-village.jpg!Large.jpg,750,532,Naïve Art (Primitivism),watercolor|paper,genre painting,countryside|cottages-and-farmhouses,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Hindu Dancer,1913,https://www.wikiart.org/en/maurice-prendergast/hindu-dancer,hindu-dancer,https://uploads3.wikiart.org/images/maurice-prendergast/hindu-dancer.jpg!Large.jpg,335,600,Post-Impressionism,watercolor|paper,portrait,Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,House by the Sea,1913,https://www.wikiart.org/en/maurice-prendergast/house-by-the-sea,house-by-the-sea,https://uploads7.wikiart.org/images/maurice-prendergast/house-by-the-sea.jpg!Large.jpg,750,502,Post-Impressionism,watercolor|paper,landscape,houses-and-buildings|seas-and-oceans|Tree|Plant,,Private Collection,,
maurice-prendergast,Maurice Prendergast,"Lake, New Hampshire",1913,https://www.wikiart.org/en/maurice-prendergast/lake-new-hampshire,lake-new-hampshire,https://uploads0.wikiart.org/images/maurice-prendergast/lake-new-hampshire.jpg!Large.jpg,750,562,Post-Impressionism,watercolor|paper,landscape,lakes-and-ponds|Flower,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Landscape with Figures,1913,https://www.wikiart.org/en/maurice-prendergast/landscape-with-figures,landscape-with-figures,https://uploads4.wikiart.org/images/maurice-prendergast/landscape-with-figures.jpg!Large.jpg,750,508,Post-Impressionism,oil|canvas,genre painting,gardens-and-parks|leisure-and-sleep|Tree,,,,
maurice-prendergast,Maurice Prendergast,Le Rouge Portrait of Miss Edith King,1913,https://www.wikiart.org/en/maurice-prendergast/le-rouge-portrait-of-miss-edith-king,le-rouge-portrait-of-miss-edith-king,https://uploads0.wikiart.org/images/maurice-prendergast/le-rouge-portrait-of-miss-edith-king.jpg!Large.jpg,640,600,Post-Impressionism,oil|canvas,portrait,female-portraits,,,,
maurice-prendergast,Maurice Prendergast,Maine Beach,1913,https://www.wikiart.org/en/maurice-prendergast/maine-beach,maine-beach,https://uploads2.wikiart.org/images/maurice-prendergast/maine-beach.jpg!Large.jpg,750,400,Impressionism,oil|panel,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Merry Go Round,1913,https://www.wikiart.org/en/maurice-prendergast/merry-go-round,merry-go-round,https://uploads5.wikiart.org/images/maurice-prendergast/merry-go-round.jpg!Large.jpg,750,561,Post-Impressionism,oil|canvas,genre painting,children|games-and-sport,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Park Scene NeBay,1913,https://www.wikiart.org/en/maurice-prendergast/park-scene-nebay,park-scene-nebay,https://uploads7.wikiart.org/images/maurice-prendergast/park-scene-nebay.jpg!Large.jpg,726,600,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Portrait of a Young Girl,1913,https://www.wikiart.org/en/maurice-prendergast/portrait-of-a-young-girl,portrait-of-a-young-girl,https://uploads6.wikiart.org/images/maurice-prendergast/portrait-of-a-young-girl.jpg!Large.jpg,438,600,Post-Impressionism,oil|canvas,portrait,female-portraits,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Sea Maidens,1913,https://www.wikiart.org/en/maurice-prendergast/sea-maidens,sea-maidens,https://uploads2.wikiart.org/images/maurice-prendergast/sea-maidens.jpg!Large.jpg,750,529,Post-Impressionism,watercolor|paper,nude painting (nu),female-nude,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Seashore,1913,https://www.wikiart.org/en/maurice-prendergast/seashore,seashore,https://uploads8.wikiart.org/images/maurice-prendergast/seashore.jpg!Large.jpg,750,571,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans,,,,
maurice-prendergast,Maurice Prendergast,Seashore,1913,https://www.wikiart.org/en/maurice-prendergast/seashore-1,seashore-1,https://uploads1.wikiart.org/images/maurice-prendergast/seashore-1.jpg!Large.jpg,750,582,Post-Impressionism,oil|panel,landscape,seas-and-oceans|gardens-and-parks|Tree|Plant,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Seated Girl,1913,https://www.wikiart.org/en/maurice-prendergast/seated-girl,seated-girl,https://uploads2.wikiart.org/images/maurice-prendergast/seated-girl.jpg!Large.jpg,457,600,Post-Impressionism,oil|canvas,portrait,female-portraits|children portraits|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Still Life,1913,https://www.wikiart.org/en/maurice-prendergast/still-life,still-life,https://uploads1.wikiart.org/images/maurice-prendergast/still-life.jpg!Large.jpg,750,598,Post-Impressionism,oil|canvas,still life,fruits-and-vegetables|Still life photography|Fruit,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Still Life with Apples,1913,https://www.wikiart.org/en/maurice-prendergast/still-life-with-apples,still-life-with-apples,https://uploads4.wikiart.org/images/maurice-prendergast/still-life-with-apples.jpg!Large.jpg,750,575,Post-Impressionism,oil|canvas,still life,fruits-and-vegetables|Still life photography,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Still Life with Flowers,1913,https://www.wikiart.org/en/maurice-prendergast/still-life-with-flowers,still-life-with-flowers,https://uploads5.wikiart.org/images/maurice-prendergast/still-life-with-flowers.jpg!Large.jpg,460,600,Post-Impressionism,oil|panel,still life,flowers-and-plants|Flower|Bouquet|Still life photography|Plant|Flowerpot,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Summer Outing,1913,https://www.wikiart.org/en/maurice-prendergast/summer-outing,summer-outing,https://uploads4.wikiart.org/images/maurice-prendergast/summer-outing.jpg!Large.jpg,750,501,Post-Impressionism,watercolor|paper,genre painting,summer|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,The Inlet,1913,https://www.wikiart.org/en/maurice-prendergast/the-inlet,the-inlet,https://uploads0.wikiart.org/images/maurice-prendergast/the-inlet.jpg!Large.jpg,750,497,Post-Impressionism,oil|panel,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,The Inlet,1913,https://www.wikiart.org/en/maurice-prendergast/the-inlet-1,the-inlet-1,https://uploads2.wikiart.org/images/maurice-prendergast/the-inlet-1.jpg!Large.jpg,750,597,Post-Impressionism,oil|canvas,genre painting,gardens-and-parks|leisure-and-sleep|Tree,,Private Collection,,
maurice-prendergast,Maurice Prendergast,The Orchard,1913,https://www.wikiart.org/en/maurice-prendergast/the-orchard,the-orchard,https://uploads2.wikiart.org/images/maurice-prendergast/the-orchard.jpg!Large.jpg,750,507,Post-Impressionism,watercolor|paper,landscape,gardens-and-parks|Flower|Plant|Flowering plant|Botany|Wildflower,,Private Collection,,
maurice-prendergast,Maurice Prendergast,The Park at Sunset,1913,https://www.wikiart.org/en/maurice-prendergast/the-park-at-sunset,the-park-at-sunset,https://uploads0.wikiart.org/images/maurice-prendergast/the-park-at-sunset.jpg!Large.jpg,750,482,Post-Impressionism,oil|canvas,genre painting,sunrise-and-sunset|gardens-and-parks|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,The Promenade,1913,https://www.wikiart.org/en/maurice-prendergast/the-promenade,the-promenade,https://uploads4.wikiart.org/images/maurice-prendergast/the-promenade.jpg!Large.jpg,627,600,Post-Impressionism,oil|canvas,genre painting,gardens-and-parks|leisure-and-sleep|Textile,,"Whitney Museum of American Art, New York City, NY, US",,
maurice-prendergast,Maurice Prendergast,The Promenade,1913,https://www.wikiart.org/en/maurice-prendergast/the-promenade-1,the-promenade-1,https://uploads6.wikiart.org/images/maurice-prendergast/the-promenade-1.jpg!Large.jpg,750,520,Post-Impressionism,oil|canvas,genre painting,gardens-and-parks|leisure-and-sleep,,,,
maurice-prendergast,Maurice Prendergast,Village Against Purple Mountain,1913,https://www.wikiart.org/en/maurice-prendergast/village-against-purple-mountain,village-against-purple-mountain,https://uploads4.wikiart.org/images/maurice-prendergast/village-against-purple-mountain.jpg!Large.jpg,750,535,Naïve Art (Primitivism),watercolor|paper,landscape,countryside|Tree,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Village by the Sea,1913,https://www.wikiart.org/en/maurice-prendergast/village-by-the-sea,village-by-the-sea,https://uploads0.wikiart.org/images/maurice-prendergast/village-by-the-sea.jpg!Large.jpg,750,485,Post-Impressionism,oil|panel,genre painting,countryside|seas-and-oceans,,Private Collection,,
maurice-prendergast,Maurice Prendergast,"Boat Landing, Dinnard",1914,https://www.wikiart.org/en/maurice-prendergast/boat-landing-dinnard,boat-landing-dinnard,https://uploads2.wikiart.org/images/maurice-prendergast/boat-landing-dinnard.jpg!Large.jpg,750,489,Post-Impressionism,watercolor|paper,landscape,boats-and-ships,,,,
maurice-prendergast,Maurice Prendergast,On the Shore,1914,https://www.wikiart.org/en/maurice-prendergast/on-the-shore,on-the-shore,https://uploads3.wikiart.org/images/maurice-prendergast/on-the-shore.jpg!Large.jpg,750,492,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|leisure-and-sleep|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,"Quai, Dinard",1914,https://www.wikiart.org/en/maurice-prendergast/quai-dinard,quai-dinard,https://uploads2.wikiart.org/images/maurice-prendergast/quai-dinard.jpg!Large.jpg,750,499,Post-Impressionism,watercolor|paper,landscape,boats-and-ships|seas-and-oceans|Dinard,,Private Collection,,
maurice-prendergast,Maurice Prendergast,The End Men,1914,https://www.wikiart.org/en/maurice-prendergast/the-end-men-1914,the-end-men-1914,https://uploads7.wikiart.org/images/maurice-prendergast/the-end-men-1914.jpg!Large.jpg,750,573,Post-Impressionism,watercolor|paper,genre painting,,,,,
maurice-prendergast,Maurice Prendergast,A Day in the Country,1915,https://www.wikiart.org/en/maurice-prendergast/a-day-in-the-country,a-day-in-the-country,https://uploads2.wikiart.org/images/maurice-prendergast/a-day-in-the-country.jpg!Large.jpg,750,505,Pointillism,oil|canvas,genre painting,countryside|gardens-and-parks|leisure-and-sleep|Tree,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Along the Shore,1915,https://www.wikiart.org/en/maurice-prendergast/along-the-shore,along-the-shore,https://uploads6.wikiart.org/images/maurice-prendergast/along-the-shore.jpg!Large.jpg,750,512,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|Textile,,,,
maurice-prendergast,Maurice Prendergast,Bathers,1915,https://www.wikiart.org/en/maurice-prendergast/bathers-1,bathers-1,https://uploads0.wikiart.org/images/maurice-prendergast/bathers-1.jpg!Large.jpg,750,593,Post-Impressionism,watercolor|paper,nude painting (nu),female-nude|Mythology,,,,
maurice-prendergast,Maurice Prendergast,Bathers,1915,https://www.wikiart.org/en/maurice-prendergast/bathers-2,bathers-2,https://uploads0.wikiart.org/images/maurice-prendergast/bathers-2.jpg!Large.jpg,750,500,Post-Impressionism,watercolor|paper,nude painting (nu),female-nude|Mythology,,,,
maurice-prendergast,Maurice Prendergast,Bathers,1915,https://www.wikiart.org/en/maurice-prendergast/bathers-3,bathers-3,https://uploads0.wikiart.org/images/maurice-prendergast/bathers-3.jpg!Large.jpg,750,513,Post-Impressionism,watercolor|paper,nude painting (nu),female-nude|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Beach Scene with Boats,1915,https://www.wikiart.org/en/maurice-prendergast/beach-scene-with-boats,beach-scene-with-boats,https://uploads4.wikiart.org/images/maurice-prendergast/beach-scene-with-boats.jpg!Large.jpg,750,503,Post-Impressionism,watercolor|paper,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Blue Mountains,1915,https://www.wikiart.org/en/maurice-prendergast/blue-mountains,blue-mountains,https://uploads5.wikiart.org/images/maurice-prendergast/blue-mountains.jpg!Large.jpg,750,467,Post-Impressionism,oil|canvas,landscape,cliffs-and-rocks,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Cherubs,1915,https://www.wikiart.org/en/maurice-prendergast/cherubs,cherubs,https://uploads7.wikiart.org/images/maurice-prendergast/cherubs.jpg!Large.jpg,684,600,Post-Impressionism,watercolor|paper,mythological painting,European-mythology|cherubs-and-seraphs|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Decorative Composition,1915,https://www.wikiart.org/en/maurice-prendergast/decorative-composition,decorative-composition,https://uploads4.wikiart.org/images/maurice-prendergast/decorative-composition.jpg!Large.jpg,750,500,Post-Impressionism,watercolor|paper,genre painting,countryside|leisure-and-sleep|Textile,,"Los Angeles County Museum of Art (LACMA), Los Angeles, CA, US",,
maurice-prendergast,Maurice Prendergast,"Distance Hills, Maine",1915,https://www.wikiart.org/en/maurice-prendergast/distance-hills-maine,distance-hills-maine,https://uploads2.wikiart.org/images/maurice-prendergast/distance-hills-maine.jpg!Large.jpg,750,525,Post-Impressionism,watercolor|paper,nude painting (nu),female-nude|Mythology,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Edge of the Park,1915,https://www.wikiart.org/en/maurice-prendergast/edge-of-the-park,edge-of-the-park,https://uploads7.wikiart.org/images/maurice-prendergast/edge-of-the-park.jpg!Large.jpg,750,535,Naïve Art (Primitivism),watercolor|paper,landscape,gardens-and-parks,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Elephant,1915,https://www.wikiart.org/en/maurice-prendergast/elephant,elephant,https://uploads8.wikiart.org/images/maurice-prendergast/elephant.jpg!Large.jpg,659,600,Pointillism,watercolor|paper,animal painting,animals|elephants|Bovine,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Fantasy,1915,https://www.wikiart.org/en/maurice-prendergast/fantasy,fantasy,https://uploads7.wikiart.org/images/maurice-prendergast/fantasy.jpg!Large.jpg,725,600,Post-Impressionism,oil|panel,nude painting (nu),female-nude|Textile|Mythology,,,,
maurice-prendergast,Maurice Prendergast,"Fantasy (also known as Fantasy with Flowers, Animals and Houses)",1915,https://www.wikiart.org/en/maurice-prendergast/fantasy-also-known-as-fantasy-with-flowers-animals-and-houses,fantasy-also-known-as-fantasy-with-flowers-animals-and-houses,https://uploads7.wikiart.org/images/maurice-prendergast/fantasy-also-known-as-fantasy-with-flowers-animals-and-houses.jpg!Large.jpg,750,589,Naïve Art (Primitivism),,landscape,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Fantasy (also known as Landscape with Figures),1915,https://www.wikiart.org/en/maurice-prendergast/fantasy-also-known-as-landscape-with-figures,fantasy-also-known-as-landscape-with-figures,https://uploads8.wikiart.org/images/maurice-prendergast/fantasy-also-known-as-landscape-with-figures.jpg!Large.jpg,750,542,Post-Impressionism,oil|canvas,genre painting,gardens-and-parks|leisure-and-sleep|Textile,,"Philips Collection, Washington, DC, US",,
maurice-prendergast,Maurice Prendergast,Figures and Donkeys (also known as Fantasy with Horse),1915,https://www.wikiart.org/en/maurice-prendergast/figures-and-donkeys-also-known-as-fantasy-with-horse,figures-and-donkeys-also-known-as-fantasy-with-horse,https://uploads7.wikiart.org/images/maurice-prendergast/figures-and-donkeys-also-known-as-fantasy-with-horse.jpg!Large.jpg,720,600,Naïve Art (Primitivism),watercolor|paper,genre painting,countryside|cottages-and-farmhouses|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Figures in a Landscape,1915,https://www.wikiart.org/en/maurice-prendergast/figures-in-a-landscape,figures-in-a-landscape,https://uploads4.wikiart.org/images/maurice-prendergast/figures-in-a-landscape.jpg!Large.jpg,750,528,Naïve Art (Primitivism),watercolor|paper,nude painting (nu),female-nude|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Flight into Egypt,1915,https://www.wikiart.org/en/maurice-prendergast/flight-into-egypt,flight-into-egypt,https://uploads8.wikiart.org/images/maurice-prendergast/flight-into-egypt.jpg!Large.jpg,548,600,Naïve Art (Primitivism),watercolor|paper,religious painting,Christianity|Flight-into-Egypt,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Girls in the Park,1915,https://www.wikiart.org/en/maurice-prendergast/girls-in-the-park,girls-in-the-park,https://uploads8.wikiart.org/images/maurice-prendergast/girls-in-the-park.jpg!Large.jpg,750,520,Post-Impressionism,oil|canvas,genre painting,gardens-and-parks|leisure-and-sleep|Textile|Tree,,,,
maurice-prendergast,Maurice Prendergast,"Gloucester, Fishermen s Houses",1915,https://www.wikiart.org/en/maurice-prendergast/gloucester-fishermen-s-houses-1915,gloucester-fishermen-s-houses-1915,https://uploads7.wikiart.org/images/maurice-prendergast/gloucester-fishermen-s-houses-1915.jpg!Large.jpg,750,537,Post-Impressionism,watercolor|paper,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Idyllic Landscape,1915,https://www.wikiart.org/en/maurice-prendergast/idyllic-landscape,idyllic-landscape,https://uploads8.wikiart.org/images/maurice-prendergast/idyllic-landscape.jpg!Large.jpg,476,600,Post-Impressionism,oil|canvas,landscape,seas-and-oceans|leisure-and-sleep|Horse,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Ladies in a Seaside Arbor,1915,https://www.wikiart.org/en/maurice-prendergast/ladies-in-a-seaside-arbor,ladies-in-a-seaside-arbor,https://uploads7.wikiart.org/images/maurice-prendergast/ladies-in-a-seaside-arbor.jpg!Large.jpg,667,600,Post-Impressionism,oil|canvas,genre painting,group-portraits|gardens-and-parks|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Lady in Yellow Dress in the Park (also known as A Lady in Yellow in the Park),1915,https://www.wikiart.org/en/maurice-prendergast/lady-in-yellow-dress-in-the-park-also-known-as-a-lady-in-yellow-in-the-park,lady-in-yellow-dress-in-the-park-also-known-as-a-lady-in-yellow-in-the-park,https://uploads3.wikiart.org/images/maurice-prendergast/lady-in-yellow-dress-in-the-park-also-known-as-a-lady-in-yellow-in-the-park.jpg!Large.jpg,750,575,Post-Impressionism,oil|panel,genre painting,female-portraits|gardens-and-parks|Tree,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Marblehead,1915,https://www.wikiart.org/en/maurice-prendergast/marblehead,marblehead,https://uploads1.wikiart.org/images/maurice-prendergast/marblehead.jpg!Large.jpg,750,478,Post-Impressionism,watercolor|paper,landscape,countryside|cottages-and-farmhouses|Village|Textile,,,,
maurice-prendergast,Maurice Prendergast,Marblehead,1915,https://www.wikiart.org/en/maurice-prendergast/marblehead-1,marblehead-1,https://uploads3.wikiart.org/images/maurice-prendergast/marblehead-1.jpg!Large.jpg,718,600,Post-Impressionism,oil|canvas,genre painting,countryside|cottages-and-farmhouses,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Naples,1915,https://www.wikiart.org/en/maurice-prendergast/naples,naples,https://uploads6.wikiart.org/images/maurice-prendergast/naples.jpg!Large.jpg,750,483,Post-Impressionism,watercolor|paper,cityscape,streets-and-squares|History|Middle ages|Naples,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Nude Model with Drapery,1915,https://www.wikiart.org/en/maurice-prendergast/nude-model-with-drapery,nude-model-with-drapery,https://uploads5.wikiart.org/images/maurice-prendergast/nude-model-with-drapery.jpg!Large.jpg,403,600,Post-Impressionism,watercolor|paper,nude painting (nu),female-nude|Sketch|Figure drawing|Human,,Private Collection,,
maurice-prendergast,Maurice Prendergast,"Park, Naples",1915,https://www.wikiart.org/en/maurice-prendergast/park-naples,park-naples,https://uploads2.wikiart.org/images/maurice-prendergast/park-naples.jpg!Large.jpg,731,600,Post-Impressionism,oil|canvas,cityscape,gardens-and-parks|Naples,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Picnic,1915,https://www.wikiart.org/en/maurice-prendergast/picnic,picnic,https://uploads6.wikiart.org/images/maurice-prendergast/picnic.jpg!Large.jpg,750,513,Post-Impressionism,oil|canvas,genre painting,leisure-and-sleep|Tree|Plant,,"Carnegie Museum of Art, Pittsburgh, PA, US",,
maurice-prendergast,Maurice Prendergast,Picnic by the Sea,1915,https://www.wikiart.org/en/maurice-prendergast/picnic-by-the-sea-1915,picnic-by-the-sea-1915,https://uploads4.wikiart.org/images/maurice-prendergast/picnic-by-the-sea-1915.jpg!Large.jpg,750,567,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Promenade,1915,https://www.wikiart.org/en/maurice-prendergast/promenade,promenade,https://uploads0.wikiart.org/images/maurice-prendergast/promenade.jpg!Large.jpg,750,464,Pointillism,oil|canvas,genre painting,seas-and-oceans|Textile,,"Detroit Institute of Arts, Detroit, MI, US",,
maurice-prendergast,Maurice Prendergast,Rider against Blue Hills,1915,https://www.wikiart.org/en/maurice-prendergast/rider-against-blue-hills,rider-against-blue-hills,https://uploads6.wikiart.org/images/maurice-prendergast/rider-against-blue-hills.jpg!Large.jpg,750,498,Post-Impressionism,oil|canvas,genre painting,,,,,
maurice-prendergast,Maurice Prendergast,Salem,1915,https://www.wikiart.org/en/maurice-prendergast/salem-1915,salem-1915,https://uploads1.wikiart.org/images/maurice-prendergast/salem-1915.jpg!Large.jpg,750,496,Post-Impressionism,watercolor|paper,landscape,seas-and-oceans,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Still Life Apples Vase,1915,https://www.wikiart.org/en/maurice-prendergast/still-life-apples-vase-1915,still-life-apples-vase-1915,https://uploads0.wikiart.org/images/maurice-prendergast/still-life-apples-vase-1915.jpg!Large.jpg,730,600,Post-Impressionism,,still life,fruits-and-vegetables|Still life photography|Food|Vegetarian food,,,,
maurice-prendergast,Maurice Prendergast,Still Life With Apples,1915,https://www.wikiart.org/en/maurice-prendergast/still-life-with-apples-1915,still-life-with-apples-1915,https://uploads0.wikiart.org/images/maurice-prendergast/still-life-with-apples-1915.jpg!Large.jpg,694,600,Post-Impressionism,,still life,fruits-and-vegetables|dishware-and-cutlery,,,,
maurice-prendergast,Maurice Prendergast,The Bathers,1915,https://www.wikiart.org/en/maurice-prendergast/the-bathers,the-bathers,https://uploads2.wikiart.org/images/maurice-prendergast/the-bathers.jpg!Large.jpg,750,536,Naïve Art (Primitivism),watercolor|paper,nude painting (nu),female-nude,,Private Collection,,
maurice-prendergast,Maurice Prendergast,The Cove,1915,https://www.wikiart.org/en/maurice-prendergast/the-cove-1,the-cove-1,https://uploads1.wikiart.org/images/maurice-prendergast/the-cove-1.jpg!Large.jpg,750,539,Post-Impressionism,watercolor|paper,landscape,boats-and-ships|Boat|Vehicle,,,,
maurice-prendergast,Maurice Prendergast,The Grove,1915,https://www.wikiart.org/en/maurice-prendergast/the-grove-1915,the-grove-1915,https://uploads5.wikiart.org/images/maurice-prendergast/the-grove-1915.jpg!Large.jpg,750,565,Post-Impressionism,,genre painting,leisure-and-sleep|Textile,,,,
maurice-prendergast,Maurice Prendergast,The Picnic,1915,https://www.wikiart.org/en/maurice-prendergast/the-picnic,the-picnic,https://uploads1.wikiart.org/images/maurice-prendergast/the-picnic.jpg!Large.jpg,750,495,Post-Impressionism,oil|canvas,nude painting (nu),female-nude|Textile|Mythology,,"National Gallery of Canada, Ottawa, Canada",,
maurice-prendergast,Maurice Prendergast,The Rider,1915,https://www.wikiart.org/en/maurice-prendergast/the-rider,the-rider,https://uploads0.wikiart.org/images/maurice-prendergast/the-rider.jpg!Large.jpg,750,590,Pointillism,watercolor|paper,genre painting,animals|horses|Giraffe|Giraffidae,,,,
maurice-prendergast,Maurice Prendergast,The Shore,1915,https://www.wikiart.org/en/maurice-prendergast/the-shore,the-shore,https://uploads0.wikiart.org/images/maurice-prendergast/the-shore.jpg!Large.jpg,750,541,Pointillism,watercolor|paper,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,The Swans,1915,https://www.wikiart.org/en/maurice-prendergast/the-swans,the-swans,https://uploads0.wikiart.org/images/maurice-prendergast/the-swans.jpg!Large.jpg,750,524,Post-Impressionism,oil|canvas,genre painting,birds|swans|Textile,,"Addison Gallery of American Art (Phillips Academy), Andover, MA, US",,
maurice-prendergast,Maurice Prendergast,Women at Seashore,1915,https://www.wikiart.org/en/maurice-prendergast/women-at-seashore,women-at-seashore,https://uploads8.wikiart.org/images/maurice-prendergast/women-at-seashore.jpg!Large.jpg,750,408,Post-Impressionism,oil|panel,nude painting (nu),female-nude|Textile,,"Carnegie Museum of Art, Pittsburgh, PA, US",,
maurice-prendergast,Maurice Prendergast,In the Park (also known as The Promenade),1916,https://www.wikiart.org/en/maurice-prendergast/in-the-park-also-known-as-the-promenade,in-the-park-also-known-as-the-promenade,https://uploads3.wikiart.org/images/maurice-prendergast/in-the-park-also-known-as-the-promenade.jpg!Large.jpg,750,474,Post-Impressionism,oil|canvas,genre painting,gardens-and-parks|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Road to the Shore,1916,https://www.wikiart.org/en/maurice-prendergast/road-to-the-shore,road-to-the-shore,https://uploads8.wikiart.org/images/maurice-prendergast/road-to-the-shore.jpg!Large.jpg,750,600,Post-Impressionism,watercolor|paper,genre painting,roads-and-vehicles,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Summer Afternoon,1916,https://www.wikiart.org/en/maurice-prendergast/summer-afternoon,summer-afternoon,https://uploads7.wikiart.org/images/maurice-prendergast/summer-afternoon.jpg!Large.jpg,750,526,Naïve Art (Primitivism),watercolor|paper,genre painting,summer|leisure-and-sleep|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Summer Day (also known as St. Cloud),1916,https://www.wikiart.org/en/maurice-prendergast/summer-day-also-known-as-st-cloud,summer-day-also-known-as-st-cloud,https://uploads6.wikiart.org/images/maurice-prendergast/summer-day-also-known-as-st-cloud.jpg!Large.jpg,750,524,Post-Impressionism,watercolor|paper,genre painting,summer|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,Figures on the Beach,1918,https://www.wikiart.org/en/maurice-prendergast/figures-on-the-beach-2,figures-on-the-beach-2,https://uploads4.wikiart.org/images/maurice-prendergast/figures-on-the-beach-2.jpg!Large.jpg,570,600,Naïve Art (Primitivism),watercolor|paper,nude painting (nu),female-nude,,,,
maurice-prendergast,Maurice Prendergast,Holidays,1918,https://www.wikiart.org/en/maurice-prendergast/holidays,holidays,https://uploads8.wikiart.org/images/maurice-prendergast/holidays.jpg!Large.jpg,750,524,Post-Impressionism,oil|canvas,genre painting,gardens-and-parks|leisure-and-sleep|Textile|Tree,,,,
maurice-prendergast,Maurice Prendergast,"Landscape Figures, Cottages and Boats",1918,https://www.wikiart.org/en/maurice-prendergast/landscape-figures-cottages-and-boats,landscape-figures-cottages-and-boats,https://uploads0.wikiart.org/images/maurice-prendergast/landscape-figures-cottages-and-boats.jpg!Large.jpg,750,549,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|leisure-and-sleep|Textile,,Private Collection,,
maurice-prendergast,Maurice Prendergast,"Late Afternoon, New England",1918,https://www.wikiart.org/en/maurice-prendergast/late-afternoon-new-england,late-afternoon-new-england,https://uploads8.wikiart.org/images/maurice-prendergast/late-afternoon-new-england.jpg!Large.jpg,750,539,Post-Impressionism,oil|canvas,genre painting,seas-and-oceans|leisure-and-sleep,,Private Collection,,
maurice-prendergast,Maurice Prendergast,On the Beach No. 3,1918,https://www.wikiart.org/en/maurice-prendergast/on-the-beach-no-3,on-the-beach-no-3,https://uploads8.wikiart.org/images/maurice-prendergast/on-the-beach-no-3.jpg!Large.jpg,750,557,Post-Impressionism,oil|canvas,genre painting,gardens-and-parks|leisure-and-sleep,,,,
