file,artist,artist_name,title,year,wikiart_url,painting_url,image_url,width,height,styles,media,genres,tags,location,galleries,period,description
paul-cezanne/paul-cezanne__landscape-with-mill-1860.jpg,paul-cezanne,Paul Cezanne,Landscape with Mill,1860,https://www.wikiart.org/en/paul-cezanne/landscape-with-mill-1860,landscape-with-mill-1860,https://uploads8.wikiart.org/images/paul-cezanne/landscape-with-mill-1860.jpg!Large.jpg,750,559,Romanticism,oil|canvas,landscape,,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__the-kiss-of-the-muse.jpg,paul-cezanne,Paul Cezanne,The Kiss of the Muse,1860,https://www.wikiart.org/en/paul-cezanne/the-kiss-of-the-muse,the-kiss-of-the-muse,https://uploads4.wikiart.org/images/paul-cezanne/the-kiss-of-the-muse.jpg!Large.jpg,461,600,Romanticism,oil|canvas,symbolic painting,Angel,,"Musée d'Orsay, Paris, France","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__interior-with-two-women-and-a-child.jpg,paul-cezanne,Paul Cezanne,Interior with Two Women and a Child,1861,https://www.wikiart.org/en/paul-cezanne/interior-with-two-women-and-a-child,interior-with-two-women-and-a-child,https://uploads1.wikiart.org/images/paul-cezanne/interior-with-two-women-and-a-child.jpg!Large.jpg,462,600,Romanticism,,portrait,,,,,
paul-cezanne/paul-cezanne__the-four-seasons-autumn-1861.jpg,paul-cezanne,Paul Cezanne,"The Four Seasons, Autumn",1861,https://www.wikiart.org/en/paul-cezanne/the-four-seasons-autumn-1861,the-four-seasons-autumn-1861,https://uploads3.wikiart.org/images/paul-cezanne/the-four-seasons-autumn-1861.jpg!Large.jpg,197,600,Romanticism,oil|canvas,allegorical painting,Lady,,"Petit Palais, Paris, France","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__the-four-seasons-spring-1861.jpg,paul-cezanne,Paul Cezanne,"The Four Seasons, Spring",1861,https://www.wikiart.org/en/paul-cezanne/the-four-seasons-spring-1861,the-four-seasons-spring-1861,https://uploads3.wikiart.org/images/paul-cezanne/the-four-seasons-spring-1861.jpg!Large.jpg,185,600,Romanticism,oil|canvas,allegorical painting,Lady|Dress,,"Petit Palais, Paris, France","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__the-four-seasons-summer-1861.jpg,paul-cezanne,Paul Cezanne,"The Four Seasons, Summer",1861,https://www.wikiart.org/en/paul-cezanne/the-four-seasons-summer-1861,the-four-seasons-summer-1861,https://uploads3.wikiart.org/images/paul-cezanne/the-four-seasons-summer-1861.jpg!Large.jpg,204,600,Romanticism,oil|canvas,allegorical painting,Lady|Prophet,,"Petit Palais, Paris, France","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__the-four-seasons-winter-1861.jpg,paul-cezanne,Paul Cezanne,"The Four Seasons, Winter",1861,https://www.wikiart.org/en/paul-cezanne/the-four-seasons-winter-1861,the-four-seasons-winter-1861,https://uploads3.wikiart.org/images/paul-cezanne/the-four-seasons-winter-1861.jpg!Large.jpg,197,600,Romanticism,oil|canvas,allegorical painting,,,"Petit Palais, Paris, France","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__a-male-nude-1863.jpg,paul-cezanne,Paul Cezanne,A male nude,1863,https://www.wikiart.org/en/paul-cezanne/a-male-nude-1863,a-male-nude-1863,https://uploads0.wikiart.org/images/paul-cezanne/a-male-nude-1863.jpg!Large.jpg,370,600,Romanticism,chalk|paper,nude painting (nu),Sketch|Figure drawing|Standing|Human|Leg|Human leg,,"Fitzwilliam Museum (University of Cambridge), Cambridge, UK","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__fisherman-on-the-rocks.jpg,paul-cezanne,Paul Cezanne,Fisherman on the Rocks,1864,https://www.wikiart.org/en/paul-cezanne/fisherman-on-the-rocks,fisherman-on-the-rocks,https://uploads6.wikiart.org/images/paul-cezanne/fisherman-on-the-rocks.jpg!Large.jpg,750,316,Romanticism,oil|canvas,genre painting,,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-a-man-1864.jpg,paul-cezanne,Paul Cezanne,Portrait of a Man,1864,https://www.wikiart.org/en/paul-cezanne/portrait-of-a-man-1864,portrait-of-a-man-1864,https://uploads6.wikiart.org/images/paul-cezanne/portrait-of-a-man-1864.jpg!Large.jpg,430,600,Romanticism,oil|canvas,portrait,,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-a-man-1864-1.jpg,paul-cezanne,Paul Cezanne,Portrait of a Man,1864,https://www.wikiart.org/en/paul-cezanne/portrait-of-a-man-1864-1,portrait-of-a-man-1864-1,https://uploads8.wikiart.org/images/paul-cezanne/portrait-of-a-man-1864-1.jpg!Large.jpg,490,600,Romanticism,oil|canvas,portrait,Facial hair|Chin|Beard,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-emile-zola-1864.jpg,paul-cezanne,Paul Cezanne,Portrait of Emile Zola,1864,https://www.wikiart.org/en/paul-cezanne/portrait-of-emile-zola-1864,portrait-of-emile-zola-1864,https://uploads2.wikiart.org/images/paul-cezanne/portrait-of-emile-zola-1864.jpg!Large.jpg,476,600,Romanticism,oil|canvas,portrait,Nose|Chin|Facial hair|Gentleman|Cheek|Forehead,,,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__seascape-1864.jpg,paul-cezanne,Paul Cezanne,Seascape,1864,https://www.wikiart.org/en/paul-cezanne/seascape-1864,seascape-1864,https://uploads6.wikiart.org/images/paul-cezanne/seascape-1864.jpg!Large.jpg,750,570,Romanticism,watercolor|paper,marina,Water,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__self-portrait-1864.jpg,paul-cezanne,Paul Cezanne,Self-Portrait,1864,https://www.wikiart.org/en/paul-cezanne/self-portrait-1864,self-portrait-1864,https://uploads2.wikiart.org/images/paul-cezanne/self-portrait-1864.jpg!Large.jpg,494,600,Romanticism,oil|canvas,self-portrait,Gentleman|Chin,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__the-judgement-of-paris-1864.jpg,paul-cezanne,Paul Cezanne,The Judgement of Paris,1864,https://www.wikiart.org/en/paul-cezanne/the-judgement-of-paris-1864,the-judgement-of-paris-1864,https://uploads2.wikiart.org/images/paul-cezanne/the-judgement-of-paris-1864.jpg!Large.jpg,750,540,Romanticism,oil|canvas,mythological painting,Mythology|Human,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__woman-with-parrot.jpg,paul-cezanne,Paul Cezanne,Woman with Parrot,1864,https://www.wikiart.org/en/paul-cezanne/woman-with-parrot,woman-with-parrot,https://uploads1.wikiart.org/images/paul-cezanne/woman-with-parrot.jpg!Large.jpg,429,600,Romanticism,oil|board,portrait,Lady|Long hair,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__father-of-the-artist-1865.jpg,paul-cezanne,Paul Cezanne,Father of the Artist,1865,https://www.wikiart.org/en/paul-cezanne/father-of-the-artist-1865,father-of-the-artist-1865,https://uploads0.wikiart.org/images/paul-cezanne/father-of-the-artist-1865.jpg!Large.jpg,431,600,Romanticism,oil|canvas,portrait,Pianist,,"National Gallery, London, UK","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__landscape-in-the-ile-de-france-1865.jpg,paul-cezanne,Paul Cezanne,Landscape in the Ile de France,1865,https://www.wikiart.org/en/paul-cezanne/landscape-in-the-ile-de-france-1865,landscape-in-the-ile-de-france-1865,https://uploads1.wikiart.org/images/paul-cezanne/landscape-in-the-ile-de-france-1865.jpg!Large.jpg,750,597,Romanticism,oil|canvas,landscape,Tree|Sky|Natural landscape|Meadow|Pasture|Grassland,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__still-life-with-bread-and-eggs-1865.jpg,paul-cezanne,Paul Cezanne,Still Life with Bread and Eggs,1865,https://www.wikiart.org/en/paul-cezanne/still-life-with-bread-and-eggs-1865,still-life-with-bread-and-eggs-1865,https://uploads1.wikiart.org/images/paul-cezanne/still-life-with-bread-and-eggs-1865.jpg!Large.jpg,750,590,Romanticism,oil|canvas,still life,,,"Cincinnati Art Museum, Cincinnati, OH, US","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__stove-in-the-atelier.jpg,paul-cezanne,Paul Cezanne,Stove in the atelier,1865,https://www.wikiart.org/en/paul-cezanne/stove-in-the-atelier,stove-in-the-atelier,https://uploads4.wikiart.org/images/paul-cezanne/stove-in-the-atelier.jpg!Large.jpg,423,600,Romanticism,,still life,Guillotine,,"National Gallery, London, UK",,
paul-cezanne/paul-cezanne__guillaumin-by-the-road.jpg,paul-cezanne,Paul Cezanne,Guillaumin by the Road,1866,https://www.wikiart.org/en/paul-cezanne/guillaumin-by-the-road,guillaumin-by-the-road,https://uploads6.wikiart.org/images/paul-cezanne/guillaumin-by-the-road.jpg!Large.jpg,750,567,Romanticism,oil|canvas,landscape,Tree|Line,,Private Collection,,
paul-cezanne/paul-cezanne__head-of-an-old-man.jpg,paul-cezanne,Paul Cezanne,Head of an Old Man,1866,https://www.wikiart.org/en/paul-cezanne/head-of-an-old-man,head-of-an-old-man,https://uploads2.wikiart.org/images/paul-cezanne/head-of-an-old-man.jpg!Large.jpg,561,600,Romanticism,oil|canvas,portrait,,,"Musée d'Orsay, Paris, France","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__landscape-1866.jpg,paul-cezanne,Paul Cezanne,Landscape,1866,https://www.wikiart.org/en/paul-cezanne/landscape-1866,landscape-1866,https://uploads7.wikiart.org/images/paul-cezanne/landscape-1866.jpg!Large.jpg,661,600,Romanticism,oil|canvas,landscape,Tree,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__marion-and-valabregue-posing-for-a-picture-1866.jpg,paul-cezanne,Paul Cezanne,Marion and Valabregue Posing for a Picture,1866,https://www.wikiart.org/en/paul-cezanne/marion-and-valabregue-posing-for-a-picture-1866,marion-and-valabregue-posing-for-a-picture-1866,https://uploads4.wikiart.org/images/paul-cezanne/marion-and-valabregue-posing-for-a-picture-1866.jpg!Large.jpg,481,600,Romanticism,oil|canvas,portrait,Gentleman,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-a-man.jpg,paul-cezanne,Paul Cezanne,Portrait of a Man,1866,https://www.wikiart.org/en/paul-cezanne/portrait-of-a-man,portrait-of-a-man,https://uploads1.wikiart.org/images/paul-cezanne/portrait-of-a-man.jpg!Large.jpg,469,600,Romanticism,oil|canvas,portrait,Gentleman,,,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-a-man-in-a-blue-cap-or-uncle-dominique.jpg,paul-cezanne,Paul Cezanne,"Portrait of a Man in a Blue Cap, or Uncle Dominique",1866,https://www.wikiart.org/en/paul-cezanne/portrait-of-a-man-in-a-blue-cap-or-uncle-dominique,portrait-of-a-man-in-a-blue-cap-or-uncle-dominique,https://uploads7.wikiart.org/images/paul-cezanne/portrait-of-a-man-in-a-blue-cap-or-uncle-dominique.jpg!Large.jpg,469,600,Romanticism,oil|canvas,portrait,Gentleman,,,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-a-young-man-1866.jpg,paul-cezanne,Paul Cezanne,Portrait of a Young Man,1866,https://www.wikiart.org/en/paul-cezanne/portrait-of-a-young-man-1866,portrait-of-a-young-man-1866,https://uploads3.wikiart.org/images/paul-cezanne/portrait-of-a-young-man-1866.jpg!Large.jpg,513,600,Romanticism,oil|canvas,portrait,,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-anthony-valabregue-1866.jpg,paul-cezanne,Paul Cezanne,Portrait of Anthony Valabregue,1866,https://www.wikiart.org/en/paul-cezanne/portrait-of-anthony-valabregue-1866,portrait-of-anthony-valabregue-1866,https://uploads1.wikiart.org/images/paul-cezanne/portrait-of-anthony-valabregue-1866.jpg!Large.jpg,503,600,Romanticism,oil|canvas,portrait,Gentleman|Male,,,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-uncle-dominique-1866.jpg,paul-cezanne,Paul Cezanne,Portrait of Uncle Dominique,1866,https://www.wikiart.org/en/paul-cezanne/portrait-of-uncle-dominique-1866,portrait-of-uncle-dominique-1866,https://uploads7.wikiart.org/images/paul-cezanne/portrait-of-uncle-dominique-1866.jpg!Large.jpg,405,600,Romanticism,oil|canvas,portrait,Chin,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-uncle-dominique-1866-1.jpg,paul-cezanne,Paul Cezanne,Portrait of Uncle Dominique,1866,https://www.wikiart.org/en/paul-cezanne/portrait-of-uncle-dominique-1866-1,portrait-of-uncle-dominique-1866-1,https://uploads0.wikiart.org/images/paul-cezanne/portrait-of-uncle-dominique-1866-1.jpg!Large.jpg,459,600,Romanticism,oil|canvas,portrait,Chin|Cheek,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-uncle-dominique-as-a-monk.jpg,paul-cezanne,Paul Cezanne,Portrait of Uncle Dominique as a Monk,1866,https://www.wikiart.org/en/paul-cezanne/portrait-of-uncle-dominique-as-a-monk,portrait-of-uncle-dominique-as-a-monk,https://uploads3.wikiart.org/images/paul-cezanne/portrait-of-uncle-dominique-as-a-monk.jpg!Large.jpg,497,600,Romanticism,oil|canvas,portrait,,,,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-uncle-dominique-in-a-turban-1866.jpg,paul-cezanne,Paul Cezanne,Portrait of Uncle Dominique in a Turban,1866,https://www.wikiart.org/en/paul-cezanne/portrait-of-uncle-dominique-in-a-turban-1866,portrait-of-uncle-dominique-in-a-turban-1866,https://uploads1.wikiart.org/images/paul-cezanne/portrait-of-uncle-dominique-in-a-turban-1866.jpg!Large.jpg,495,600,Romanticism,oil|canvas,portrait,Face|Head|Chin,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-uncle-dominique-in-profile-1866.jpg,paul-cezanne,Paul Cezanne,Portrait of Uncle Dominique in Profile,1866,https://www.wikiart.org/en/paul-cezanne/portrait-of-uncle-dominique-in-profile-1866,portrait-of-uncle-dominique-in-profile-1866,https://uploads0.wikiart.org/images/paul-cezanne/portrait-of-uncle-dominique-in-profile-1866.jpg!Large.jpg,469,600,Romanticism,oil|canvas,portrait,Face|Head|Chin|Lady|Cheek,,"Fitzwilliam Museum (University of Cambridge), Cambridge, UK","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__promenade-1866.jpg,paul-cezanne,Paul Cezanne,Promenade,1866,https://www.wikiart.org/en/paul-cezanne/promenade-1866,promenade-1866,https://uploads7.wikiart.org/images/paul-cezanne/promenade-1866.jpg!Large.jpg,750,582,Romanticism,oil|canvas,genre painting,,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__self-portrait-1866.jpg,paul-cezanne,Paul Cezanne,Self-Portrait,1866,https://www.wikiart.org/en/paul-cezanne/self-portrait-1866,self-portrait-1866,https://uploads2.wikiart.org/images/paul-cezanne/self-portrait-1866.jpg!Large.jpg,525,600,Romanticism,oil|canvas,self-portrait,,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__still-life-bread-and-leg-of-lamb-1866.jpg,paul-cezanne,Paul Cezanne,Still Life Bread and Leg of Lamb,1866,https://www.wikiart.org/en/paul-cezanne/still-life-bread-and-leg-of-lamb-1866,still-life-bread-and-leg-of-lamb-1866,https://uploads3.wikiart.org/images/paul-cezanne/still-life-bread-and-leg-of-lamb-1866.jpg!Large.jpg,750,573,Romanticism,oil|canvas,still life,,,"Kunsthaus Zürich, Zürich, Switzerland","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__still-life-with-skull-candle-and-book-1866.jpg,paul-cezanne,Paul Cezanne,"Still life with skull, candle and book",1866,https://www.wikiart.org/en/paul-cezanne/still-life-with-skull-candle-and-book-1866,still-life-with-skull-candle-and-book-1866,https://uploads8.wikiart.org/images/paul-cezanne/still-life-with-skull-candle-and-book-1866.jpg!Large.jpg,750,592,Romanticism,oil|canvas,vanitas,Still life photography|Stock photography,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__sugar-bowl-pears-and-blue-cup.jpg,paul-cezanne,Paul Cezanne,"Sugar Bowl, Pears and Blue Cup",1866,https://www.wikiart.org/en/paul-cezanne/sugar-bowl-pears-and-blue-cup,sugar-bowl-pears-and-blue-cup,https://uploads4.wikiart.org/images/paul-cezanne/sugar-bowl-pears-and-blue-cup.jpg!Large.jpg,750,538,Romanticism,oil|canvas,still life,Still life photography,,"Musée Granet, Aix-en-Provence, France","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__the-artist-s-father-reading-his-newspaper-1866.jpg,paul-cezanne,Paul Cezanne,The Artist's Father Reading his Newspaper,1866,https://www.wikiart.org/en/paul-cezanne/the-artist-s-father-reading-his-newspaper-1866,the-artist-s-father-reading-his-newspaper-1866,https://uploads3.wikiart.org/images/paul-cezanne/the-artist-s-father-reading-his-newspaper-1866.jpg!Large.jpg,358,600,Romanticism,oil|canvas,portrait,Reading,,,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__the-lion-and-the-basin-at-jas-de-bouffan-1866.jpg,paul-cezanne,Paul Cezanne,The Lion and the Basin at Jas de Bouffan,1866,https://www.wikiart.org/en/paul-cezanne/the-lion-and-the-basin-at-jas-de-bouffan-1866,the-lion-and-the-basin-at-jas-de-bouffan-1866,https://uploads2.wikiart.org/images/paul-cezanne/the-lion-and-the-basin-at-jas-de-bouffan-1866.jpg!Large.jpg,750,490,Romanticism,oil|canvas,landscape,Tree|Woodland|Woody plant|Sky,,"Musée d'Orsay, Paris, France","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__uncle-dominique-as-a-lawyer-1866.jpg,paul-cezanne,Paul Cezanne,Uncle Dominique as a Lawyer,1866,https://www.wikiart.org/en/paul-cezanne/uncle-dominique-as-a-lawyer-1866,uncle-dominique-as-a-lawyer-1866,https://uploads7.wikiart.org/images/paul-cezanne/uncle-dominique-as-a-lawyer-1866.jpg!Large.jpg,501,600,Romanticism,oil|canvas,portrait,Gentleman,,"Musée d'Orsay, Paris, France","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__view-of-bonnieres-1866.jpg,paul-cezanne,Paul Cezanne,View of Bonnieres,1866,https://www.wikiart.org/en/paul-cezanne/view-of-bonnieres-1866,view-of-bonnieres-1866,https://uploads6.wikiart.org/images/paul-cezanne/view-of-bonnieres-1866.jpg!Large.jpg,750,474,Romanticism,oil|canvas,landscape,Water|Reflection,,"Musée Fabre, Montpellier, France","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__amour-in-plaster.jpg,paul-cezanne,Paul Cezanne,Amour in Plaster,1867,https://www.wikiart.org/en/paul-cezanne/amour-in-plaster,amour-in-plaster,https://uploads0.wikiart.org/images/paul-cezanne/amour-in-plaster.jpg!Large.jpg,379,600,Romanticism,oil|canvas,still life,,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__christ-in-limbo-1867.jpg,paul-cezanne,Paul Cezanne,Christ in Limbo,1867,https://www.wikiart.org/en/paul-cezanne/christ-in-limbo-1867,christ-in-limbo-1867,https://uploads4.wikiart.org/images/paul-cezanne/christ-in-limbo-1867.jpg!Large.jpg,351,600,Romanticism,oil|canvas,religious painting,,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__clearing-1867.jpg,paul-cezanne,Paul Cezanne,Clearing,1867,https://www.wikiart.org/en/paul-cezanne/clearing-1867,clearing-1867,https://uploads6.wikiart.org/images/paul-cezanne/clearing-1867.jpg!Large.jpg,504,600,Romanticism,oil|canvas,landscape,Nature|Tree|Natural landscape|Sky,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__house-in-provence-1867.jpg,paul-cezanne,Paul Cezanne,House in Provence,1867,https://www.wikiart.org/en/paul-cezanne/house-in-provence-1867,house-in-provence-1867,https://uploads6.wikiart.org/images/paul-cezanne/house-in-provence-1867.jpg!Large.jpg,750,490,Romanticism,watercolor|paper,landscape,Rural area,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__landscape-1867.jpg,paul-cezanne,Paul Cezanne,Landscape,1867,https://www.wikiart.org/en/paul-cezanne/landscape-1867,landscape-1867,https://uploads7.wikiart.org/images/paul-cezanne/landscape-1867.jpg!Large.jpg,750,584,Romanticism,oil|canvas,landscape,Nature|Natural landscape|Sky,,"Yale University Art Gallery (Yale University), New Haven, CT, US","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__landscape-1867-1.jpg,paul-cezanne,Paul Cezanne,Landscape,1867,https://www.wikiart.org/en/paul-cezanne/landscape-1867-1,landscape-1867-1,https://uploads0.wikiart.org/images/paul-cezanne/landscape-1867-1.jpg!Large.jpg,750,519,Romanticism,oil|canvas,landscape,,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__landscape-with-fountain-1867.jpg,paul-cezanne,Paul Cezanne,Landscape with fountain,1867,https://www.wikiart.org/en/paul-cezanne/landscape-with-fountain-1867,landscape-with-fountain-1867,https://uploads3.wikiart.org/images/paul-cezanne/landscape-with-fountain-1867.jpg!Large.jpg,750,515,Romanticism,oil|canvas,landscape,Tree|Bench|Furniture,,,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__mont-sainte-victoire-1867.jpg,paul-cezanne,Paul Cezanne,Mont Sainte-Victoire,1867,https://www.wikiart.org/en/paul-cezanne/mont-sainte-victoire-1867,mont-sainte-victoire-1867,https://uploads0.wikiart.org/images/paul-cezanne/mont-sainte-victoire-1867.jpg!Large.jpg,750,567,Romanticism,oil|canvas,landscape,Natural landscape|Sky|Mountain|Tree|Rock,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__near-aix-en-provence.jpg,paul-cezanne,Paul Cezanne,Near Aix En Provence,1867,https://www.wikiart.org/en/paul-cezanne/near-aix-en-provence,near-aix-en-provence,https://uploads4.wikiart.org/images/paul-cezanne/near-aix-en-provence.jpg!Large.jpg,750,476,Romanticism,watercolor|paper,landscape,,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__neried-and-tritons-1867.jpg,paul-cezanne,Paul Cezanne,Neried and Tritons,1867,https://www.wikiart.org/en/paul-cezanne/neried-and-tritons-1867,neried-and-tritons-1867,https://uploads7.wikiart.org/images/paul-cezanne/neried-and-tritons-1867.jpg!Large.jpg,750,548,Romanticism,oil|canvas,mythological painting,,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-marie-cezanne-the-artist-s-sister-1867.jpg,paul-cezanne,Paul Cezanne,"Portrait of Marie Cezanne, the Artist's Sister",1867,https://www.wikiart.org/en/paul-cezanne/portrait-of-marie-cezanne-the-artist-s-sister-1867,portrait-of-marie-cezanne-the-artist-s-sister-1867,https://uploads7.wikiart.org/images/paul-cezanne/portrait-of-marie-cezanne-the-artist-s-sister-1867.jpg!Large.jpg,416,600,Romanticism,oil|canvas,portrait,Face|Head|Eye,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__portrait-of-marie-cezanne-the-artist-s-sister-1867-1.jpg,paul-cezanne,Paul Cezanne,"Portrait of Marie Cezanne, the Artist's Sister",1867,https://www.wikiart.org/en/paul-cezanne/portrait-of-marie-cezanne-the-artist-s-sister-1867-1,portrait-of-marie-cezanne-the-artist-s-sister-1867-1,https://uploads0.wikiart.org/images/paul-cezanne/portrait-of-marie-cezanne-the-artist-s-sister-1867-1.jpg!Large.jpg,454,600,Romanticism,oil|canvas,portrait,Chin,,,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__rocks.jpg,paul-cezanne,Paul Cezanne,Rocks,1867,https://www.wikiart.org/en/paul-cezanne/rocks,rocks,https://uploads7.wikiart.org/images/paul-cezanne/rocks.jpg!Large.jpg,750,484,Impressionism,,landscape,Rock|Natural landscape|Outcrop|Tree,,,,
paul-cezanne/paul-cezanne__rue-des-saules-montmartre-1867.jpg,paul-cezanne,Paul Cezanne,Rue des Saules. Montmartre,1867,https://www.wikiart.org/en/paul-cezanne/rue-des-saules-montmartre-1867,rue-des-saules-montmartre-1867,https://uploads5.wikiart.org/images/paul-cezanne/rue-des-saules-montmartre-1867.jpg!Large.jpg,750,588,Romanticism,oil|canvas,cityscape,Infrastructure,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__satyres-and-nymphs-1867.jpg,paul-cezanne,Paul Cezanne,Satyres and Nymphs,1867,https://www.wikiart.org/en/paul-cezanne/satyres-and-nymphs-1867,satyres-and-nymphs-1867,https://uploads7.wikiart.org/images/paul-cezanne/satyres-and-nymphs-1867.jpg!Large.jpg,750,595,Romanticism,oil|canvas,mythological painting,Lady,,Private Collection,"{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
paul-cezanne/paul-cezanne__sorrow-1867.jpg,paul-cezanne,Paul Cezanne,Sorrow,1867,https://www.wikiart.org/en/paul-cezanne/sorrow-1867,sorrow-1867,https://uploads4.wikiart.org/images/paul-cezanne/sorrow-1867.jpg!Large.jpg,460,600,Romanticism,oil|canvas,portrait,,,"Musée d'Orsay, Paris, France","{'id': '57726d84edc2cb3880b48a5f', 'title': 'Dark period'}",
